booking_id,guest_id,hotel_name_raw,room_type_id,check_in,check_out,nights,rate_per_night,total_revenue,satisfaction_score,booking_channel
902,298,Paris Gare De Lyon,4,2026-02-01,2026-02-07,6,115.78,694.68,5,Corporate
903,277,new york bowery,3,2025-03-20,2025-03-26,6,235.11,1410.66,3,OTA
904,161,Seattle  South Lake Union,1,2025-08-22,2025-08-28,6,128.71,772.26,3,OTA
905,225,Seattle  South Lake Union,4,2026-03-23,2026-03-24,1,92.01,92.01,3,Corporate
906,350,Paris Gare de Lyon,3,2025-03-08,2025-03-14,6,189.15,1134.9,5,Direct
907,111,paris gare de lyon,4,2025-11-14,2025-11-19,5,97.08,485.4,3,OTA
908,313,Rotterdam,1,2026-01-02,2026-01-07,5,140.71,703.55,3,OTA
909,397, New York Bowery,2,2025-07-05,2025-07-06,1,152.62,152.62,4,Direct
910,196,copenhagen islands brygge,4,2025-05-22,2025-05-29,7,89.14,623.98,2,Direct
911,103,boston north station,2,2025-12-26,2026-01-01,6,143.99,863.94,3,OTA
912,49, Amsterdam Amstel ,2,2025-01-02,2025-01-07,5,143.27,716.35,4,OTA
913,275,Seattle South Lake Union,2,2025-12-20,2025-12-21,1,175.84,175.84,4,OTA
914,319,Seattle South Lake Union,1,2025-05-04,2025-05-11,7,138.87,972.09,4,OTA
915,309,Seattle South Lake Union,2,2025-12-12,2025-12-16,4,155.57,622.28,5,OTA
916,73,new york bowery,2,2026-05-18,2026-05-20,2,127.41,254.82,5,OTA
917,336,London  Bankside,3,2026-06-24,2026-06-29,5,210.31,1051.55,3,Corporate
918,150,Seattle South Lake Union,4,2026-02-18,2026-02-22,4,104.14,416.56,4,OTA
919,395,seattle south lake union,1,2026-06-25,2026-07-02,7,139.38,975.66,3,Corporate
920,156,Amsterdam Amstel,4,2025-07-12,2025-07-15,3,87.49,262.47,2,OTA
921,358,ROTTERDAM ,1,2025-08-08,2025-08-09,1,106.2,106.2,4,OTA
922,196,Amsterdam Amstel,2,2025-04-30,2025-04-30,0,161.77,0.0,4,Direct
923,23,rotterdam,2,2025-05-26,2025-05-31,5,162.27,811.35,2,Corporate
924,354,boston north station,1,2026-03-02,2026-03-09,7,110.22,771.54,5,Direct
925,357,Copenhagen Islands Brygge,4,2025-05-12,2025-05-18,6,88.18,529.08,4,Direct
926,379,Rotterdam,3,2026-02-12,2026-02-15,3,191.62,574.86,4,Direct
927,285,New York Bowery,4,2025-07-25,2025-07-27,2,86.86,173.72,4,Direct
928,224,London Bankside,3,2026-03-25,2026-03-31,6,215.23,1291.38,3,OTA
929,292,Rotterdam,1,2025-06-06,2025-06-09,3,109.03,327.09,5,Direct
930,259,paris gare de lyon,1,2025-08-19,2025-08-21,2,112.74,225.48,5,Direct
931,74,Boston North Station,3,2025-02-28,2025-03-01,1,201.09,201.09,4,Corporate
932,351,Paris Gare de Lyon,2,2025-01-07,2025-01-07,0,170.34,0.0,4,Direct
933,333,London Bankside,4,2026-01-31,2026-02-03,3,100.2,300.6,3,OTA
934,79,seattle south lake union,4,2026-01-04,2026-01-06,2,109.71,219.42,2,OTA
935,154,AMSTERDAM AMSTEL,2,2025-02-13,2025-02-17,4,174.02,696.08,2,Corporate
936,214,copenhagen islands brygge,4,2026-04-09,2026-04-13,4,103.11,412.44,2,OTA
937,98, New York Bowery,2,2026-01-08,2026-01-12,4,167.58,670.32,5,OTA
938,397,seattle south lake union,4,2025-02-22,2025-02-24,2,106.46,212.92,2,Direct
939,356,Seattle South Lake Union,2,2026-01-31,2026-02-05,5,140.3,701.5,4,OTA
940,211,New York Bowery,3,2026-04-25,2026-04-27,2,179.97,359.94,4,OTA
941,34,Amsterdam Amstel,1,2025-01-22,2025-01-23,1,136.01,136.01,4,Corporate
942,158,Paris Gare de Lyon,1,2026-01-07,2026-01-12,5,123.54,617.7,5,OTA
943,82,London  Bankside,2,2025-06-17,2025-06-21,4,175.71,702.84,3,Direct
944,59,Boston North Station,2,2026-04-01,2026-04-02,1,132.64,132.64,2,Direct
945,300,rotterdam,2,2026-04-04,2026-04-05,1,177.73,177.73,4,Corporate
946,154,Paris Gare De Lyon,4,2025-06-03,2025-06-04,1,115.56,115.56,4,Direct
947,319,Seattle South Lake Union,4,2025-06-23,2025-06-26,3,92.8,278.4,3,Direct
948,333,Paris Gare de Lyon,2,2025-11-10,2025-11-13,3,149.17,447.51,5,Corporate
949,6,Paris Gare De Lyon,1,2025-11-06,2025-11-10,4,118.6,474.4,5,Corporate
950,363,copenhagen islands brygge,3,2025-05-16,2025-05-19,3,211.86,635.58,5,Direct
951,164,London  Bankside,1,2025-01-24,2025-01-31,7,131.33,919.31,4,OTA
952,39,New York Bowery,1,2025-01-14,2025-01-20,6,136.04,816.24,4,Direct
953,55,ROTTERDAM ,1,2025-02-27,2025-03-05,6,138.12,828.72,4,Direct
953,55,ROTTERDAM ,1,2025-02-27,2025-03-05,6,138.12,828.72,4,Direct
954,26,New York Bowery,1,2026-02-01,2026-02-04,3,106.5,319.5,5,OTA
955,95,AMSTERDAM AMSTEL,1,2025-03-23,2025-03-25,2,109.58,219.16,3,Direct
956,84,Rotterdam,4,2025-10-31,2025-11-05,5,109.84,549.2,5,OTA
957,387,boston north station,2,2025-03-08,2025-03-09,1,144.24,144.24,2,Direct
957,387,boston north station,2,2025-03-08,2025-03-09,1,144.24,144.24,2,Direct
958,302,london bankside,3,2025-03-09,2025-03-14,5,233.58,1167.9,5,Corporate
959,382,ROTTERDAM ,2,2025-08-22,2025-08-27,5,163.51,817.55,5,Direct
960,79,seattle south lake union,2,2026-01-30,2026-02-03,4,173.66,694.64,2,OTA
961,339,AMSTERDAM AMSTEL,2,2025-06-04,2025-06-09,5,137.16,685.8,5,Corporate
962,82,seattle south lake union,3,2025-10-12,2025-10-14,2,215.98,431.96,2,OTA
963,55, Amsterdam Amstel ,1,2025-11-28,2025-12-04,6,110.71,664.26,5,Direct
964,174,Boston North Station,3,2026-03-16,2026-03-21,5,179.88,899.4,4,OTA
965,10,Seattle South Lake Union,4,2026-01-14,2026-01-18,4,121.39,485.56,4,Direct
966,170,ROTTERDAM ,2,2025-05-11,2025-05-14,3,156.92,470.76,3,OTA
967,161,Seattle South Lake Union,1,2026-01-29,2026-02-05,7,112.12,784.84,5,Corporate
968,395,Copenhagen Islands Brygge,3,2025-05-27,2025-05-30,3,174.56,523.68,5,OTA
969,164,paris gare de lyon,4,2025-11-18,2025-11-23,5,93.1,465.5,3,OTA
970,377,Boston North Station,2,2026-06-21,2026-06-28,7,138.9,972.3,5,OTA
971,334,Amsterdam Amstel,4,2025-03-22,2025-03-25,3,120.07,360.21,2,OTA
972,141,Rotterdam,4,2025-10-10,2025-10-12,2,102.73,205.46,4,Direct
973,245,ROTTERDAM ,3,2025-05-26,2025-05-29,3,198.45,595.35,2,Direct
974,166, Amsterdam Amstel ,1,2026-06-08,2026-06-09,1,129.22,129.22,4,Direct
975,387,New York Bowery,3,2026-01-01,2026-01-04,3,196.07,588.21,2,OTA
976,281,Copenhagen Islands Brygge,1,2025-08-01,2025-08-05,4,131.36,525.44,3,OTA
977,22,new york bowery,1,2025-08-13,2025-08-20,7,104.75,733.25,3,Direct
978,262,Copenhagen Islands Brygge,3,2026-05-20,2026-05-21,1,222.8,222.8,5,Direct
979,179,Seattle South Lake Union,1,2026-01-12,2026-01-17,5,105.26,526.3,,OTA
980,199,ROTTERDAM ,2,2025-07-26,2025-08-02,7,143.7,1005.9,5,Corporate
981,334,Seattle  South Lake Union,4,2025-07-29,2025-07-31,2,100.22,200.44,3,OTA
982,304,Boston North Station,3,2026-01-05,2026-01-09,4,217.43,869.72,5,Direct
983,171,New York Bowery,2,2026-05-27,2026-06-02,6,143.3,859.8,4,Direct
984,40,Boston North Station,1,2025-01-01,2025-01-08,7,100.28,1263.53,5,Direct
985,28,Paris Gare de Lyon,3,2025-08-09,2025-08-15,6,202.09,1212.54,4,Direct
986,155,Amsterdam Amstel,2,2025-09-27,2025-10-01,4,174.44,697.76,3,Direct
987,8,Seattle South Lake Union,1,2025-03-30,2025-04-05,6,136.02,816.12,3,Direct
988,375,Seattle South Lake Union,2,2025-08-09,2025-08-10,1,146.08,146.08,2,Direct
989,337,Amsterdam Amstel,1,2025-10-15,2025-10-21,6,118.99,713.94,5,OTA
990,333,Seattle South Lake Union,1,2026-03-22,2026-03-27,5,119.4,597.0,5,Direct
991,279,seattle south lake union,2,2026-01-18,2026-01-24,6,165.48,992.88,4,Corporate
992,240,copenhagen islands brygge,3,2025-10-27,2025-10-29,2,226.93,453.86,3,Direct
993,171,Boston North Station,3,2026-04-23,2026-04-27,4,235.25,941.0,5,OTA
994,72,Paris Gare De Lyon,2,2026-02-10,2026-02-11,1,174.07,174.07,,Direct
995,379,Boston North Station,2,2025-12-09,2025-12-13,4,165.79,663.16,3,OTA
996,296,Copenhagen Islands Brygge,3,2026-02-22,2026-02-28,6,178.15,1068.9,5,OTA
997,74,london bankside,1,2025-11-10,2025-11-12,2,111.3,222.6,4,OTA
998,62, Amsterdam Amstel ,2,2025-07-10,2025-07-17,7,129.07,903.49,4,Corporate
999,176, Amsterdam Amstel ,4,2026-01-19,2026-01-21,2,109.03,218.06,5,Direct
1000,131,Rotterdam,4,2026-01-28,2026-02-04,7,89.22,624.54,4,Direct
1001,250,Copenhagen Islands Brygge,1,2026-05-02,2026-05-05,3,101.72,305.16,4,Corporate
1002,166,Seattle South Lake Union,3,2026-04-08,2026-04-10,2,177.28,354.56,5,Direct
1003,141,paris gare de lyon,4,2025-02-19,2025-02-22,3,112.03,336.09,5,OTA
1004,57,rotterdam,2,2025-03-20,2025-03-22,2,138.95,277.9,4,Direct
1005,350,new york bowery,4,2025-08-23,2025-08-29,6,112.13,672.78,4,OTA
1006,255,AMSTERDAM AMSTEL,3,2026-03-17,2026-03-18,1,237.97,237.97,3,Direct
1007,35,copenhagen islands brygge,1,2025-03-31,2025-04-03,3,127.08,381.24,3,OTA
1008,293,Paris Gare de Lyon,2,2025-07-21,2025-07-25,4,155.45,621.8,5,OTA
1009,21,London  Bankside,2,2025-07-27,2025-07-29,2,166.61,333.22,,Direct
1010,156,Boston North Station,2,2025-11-24,2025-11-26,2,169.65,339.3,5,OTA
1011,75,Copenhagen Islands Brygge,2,2026-06-07,2026-06-09,2,128.88,257.76,4,OTA
1012,116,copenhagen islands brygge,3,2026-02-21,2026-02-22,1,173.34,173.34,,Corporate
1013,66, New York Bowery,4,2026-06-06,2026-06-10,4,114.21,456.84,3,Direct
1014,34,AMSTERDAM AMSTEL,1,2025-05-30,2025-06-06,7,114.21,799.47,5,Corporate
1015,241,rotterdam,4,2026-01-31,2026-02-07,7,111.66,781.62,4,Direct
1016,265,ROTTERDAM ,1,2025-09-15,2025-09-21,6,109.93,659.58,3,Corporate
1017,157,new york bowery,2,2025-12-10,2025-12-15,5,140.59,702.95,3,OTA
1018,352,Boston North Station,3,2025-11-25,2025-11-27,2,214.08,428.16,5,OTA
1019,332,Rotterdam,4,2026-01-19,2026-01-21,2,112.75,225.5,5,OTA
1020,64,london bankside,4,2026-02-07,2026-02-08,1,116.36,116.36,5,OTA
1021,102,boston north station,3,2025-02-22,2025-02-26,4,207.11,828.44,2,Direct
1022,390,london bankside,1,2025-02-12,2025-02-19,7,102.79,719.53,4,Direct
1023,58,Amsterdam Amstel,3,2025-10-11,2025-10-14,3,187.52,562.56,5,Corporate
1024,284,Paris Gare de Lyon,3,2025-08-14,2025-08-16,2,232.48,464.96,5,Direct
1025,64,boston north station,1,2025-09-10,2025-09-17,7,108.65,760.55,4,Corporate
1026,158, New York Bowery,4,2026-01-31,2026-02-04,4,89.31,357.24,5,Direct
1027,278,Copenhagen Islands Brygge,3,2025-07-30,2025-08-05,6,229.79,1378.74,,OTA
1028,106,Seattle  South Lake Union,3,2025-05-28,2025-06-03,6,233.37,1400.22,4,OTA
1029,141,rotterdam,2,2025-10-25,2025-10-27,2,173.9,347.8,3,Direct
1030,293,AMSTERDAM AMSTEL,3,2026-01-04,2026-01-08,4,203.08,812.32,2,Corporate
1031,134,boston north station,4,2025-06-11,2025-06-13,2,107.75,215.5,3,Direct
1032,390,Rotterdam,2,2025-04-03,2025-04-09,6,130.24,781.44,5,OTA
1033,151,Seattle South Lake Union,2,2026-03-23,2026-03-26,3,135.44,406.32,4,OTA
1034,148,amsterdam amstel,4,2026-03-10,2026-03-12,2,116.19,232.38,4,Direct
1035,64,Paris Gare De Lyon,4,2026-01-13,2026-01-19,6,105.78,634.68,5,OTA
1036,202,Amsterdam Amstel,2,2025-06-21,2025-06-22,1,172.17,172.17,4,Corporate
1037,364,Seattle South Lake Union,1,2025-09-12,2025-09-14,2,131.0,262.0,2,Corporate
1038,387,Seattle  South Lake Union,4,2026-02-18,2026-02-23,5,110.1,550.5,2,OTA
1039,256,Paris Gare De Lyon,2,2025-02-07,2025-02-09,2,180.41,360.82,4,Direct
1040,13,boston north station,3,2026-05-14,2026-05-16,2,186.4,372.8,4,OTA
1041,155,Paris Gare De Lyon,4,2025-09-08,2025-09-10,2,94.13,188.26,5,Direct
1042,67,new york bowery,4,2025-02-22,2025-02-24,2,119.59,239.18,5,Corporate
1043,40,copenhagen islands brygge,3,2025-12-30,2026-01-06,7,206.17,1443.19,5,Corporate
1044,52,Paris Gare de Lyon,2,2025-10-04,2025-10-05,1,137.26,137.26,5,Corporate
1045,319,seattle south lake union,3,2025-10-19,2025-10-22,3,209.19,627.57,5,Direct
1046,79,Amsterdam Amstel,4,2025-12-05,2025-12-11,6,113.3,679.8,4,OTA
1047,202,copenhagen islands brygge,2,2025-02-12,2025-02-13,1,178.12,178.12,3,OTA
1048,1,Boston North Station,1,2025-06-17,2025-06-24,7,129.81,908.67,3,OTA
1049,41,Seattle South Lake Union,4,2025-12-17,2025-12-22,5,99.64,498.2,5,OTA
1050,341,ROTTERDAM ,3,2026-06-24,2026-06-26,2,233.25,466.5,5,OTA
1051,248,AMSTERDAM AMSTEL,3,2025-12-03,2025-12-08,5,243.64,1218.2,5,Corporate
1052,76,Boston North Station,2,2025-08-13,2025-08-15,2,133.62,267.24,3,Direct
1053,154,copenhagen islands brygge,1,2025-09-06,2025-09-08,2,139.45,278.9,4,Direct
1054,213,Copenhagen Islands Brygge,4,2025-02-01,2025-02-04,3,89.99,269.97,5,Direct
1055,121,copenhagen islands brygge,3,2025-09-07,2025-09-12,5,195.51,977.55,2,Direct
1056,277,amsterdam amstel,4,2026-05-20,2026-05-21,1,115.66,115.66,4,Direct
1057,150,amsterdam amstel,3,2026-01-01,2026-01-07,6,173.16,1038.96,4,OTA
1058,99,Amsterdam Amstel,2,2026-02-05,2026-02-12,7,131.08,917.56,3,OTA
1059,311,london bankside,3,2025-06-11,2025-06-17,6,209.03,1254.18,3,Direct
1060,84,ROTTERDAM ,4,2026-04-09,2026-04-12,3,97.14,291.42,2,OTA
1061,108,boston north station,2,2026-04-18,2026-04-20,2,127.15,254.3,4,Direct
1062,395,london bankside,3,2025-11-24,2025-11-29,5,206.51,1032.55,3,Corporate
1063,336,new york bowery,1,2026-01-08,2026-01-10,2,113.15,226.3,5,Direct
1064,231,copenhagen islands brygge,2,2025-12-01,2025-12-07,6,148.58,891.48,,OTA
1065,250,Copenhagen Islands Brygge,3,2025-06-01,2025-06-02,1,188.25,188.25,5,OTA
1066,365, Amsterdam Amstel ,3,2026-01-17,2026-01-16,-1,228.43,-228.43,3,Corporate
1067,271,boston north station,2,2026-03-22,2026-03-29,7,169.6,1187.2,3,Direct
1068,209,Rotterdam,1,2026-05-01,2026-05-08,7,138.61,970.27,3,OTA
1069,334,boston north station,1,2025-08-23,2025-08-29,6,109.18,655.08,3,OTA
1070,204,Seattle South Lake Union,1,2026-03-17,2026-03-18,1,133.08,133.08,3,Direct
1071,255,Boston North Station,2,2025-10-22,2025-10-29,7,138.16,967.12,3,OTA
1072,351,New York Bowery,4,2025-03-23,2025-03-26,3,121.47,364.41,4,Corporate
1073,213,boston north station,2,2026-03-13,2026-03-15,2,145.2,290.4,5,OTA
1074,80,London Bankside,1,2025-01-04,2025-01-06,2,131.69,263.38,5,Direct
1075,257,Rotterdam,4,2026-06-08,2026-06-09,1,108.85,108.85,4,Corporate
1076,129, New York Bowery,1,2025-03-30,2025-03-31,1,113.02,113.02,3,Corporate
1077,54,copenhagen islands brygge,4,2025-08-06,2025-08-08,2,109.72,219.44,4,OTA
1078,395,Seattle  South Lake Union,4,2026-02-01,2026-02-04,3,93.07,279.21,5,OTA
1079,174,ROTTERDAM ,4,2025-01-08,2025-01-11,3,88.74,266.22,3,Direct
1080,284,seattle south lake union,3,2025-05-03,2025-05-08,5,229.53,1147.65,3,Direct
1081,154,London Bankside,2,2025-09-22,2025-09-29,7,133.61,935.27,2,OTA
1082,379,seattle south lake union,3,2026-02-21,2026-02-22,1,191.66,191.66,4,OTA
1083,59,london bankside,1,2025-09-28,2025-10-05,7,136.83,957.81,3,Direct
1084,390,boston north station,1,2025-11-01,2025-11-06,5,102.48,512.4,5,Direct
1085,380,rotterdam,1,2025-05-21,2025-05-22,1,139.29,250.72,5,Corporate
1086,82,london bankside,2,2025-03-25,2025-03-28,3,161.16,483.48,4,Direct
1087,378,Paris Gare de Lyon,2,2026-02-22,2026-02-23,1,173.75,173.75,3,OTA
1088,342, New York Bowery,4,2025-07-17,2025-07-24,7,98.58,690.06,2,Corporate
1089,216,London  Bankside,3,2026-05-25,2026-05-26,1,200.76,200.76,5,OTA
1090,128,London  Bankside,2,2025-02-11,2025-02-13,2,166.52,333.04,2,OTA
1091,2,London  Bankside,2,2025-04-24,2025-05-01,7,148.08,1036.56,5,Direct
1092,194,rotterdam,3,2026-03-31,2026-04-06,6,218.11,1308.66,4,OTA
1093,26,boston north station,3,2025-01-04,2025-01-08,4,174.74,698.96,5,OTA
1094,148,Copenhagen Islands Brygge,2,2025-10-18,2025-10-21,3,167.86,503.58,3,Direct
1095,103,new york bowery,3,2026-05-04,2026-05-08,4,206.41,825.64,,OTA
1096,283,Copenhagen Islands Brygge,2,2025-04-23,2025-04-26,3,154.12,462.36,5,OTA
1097,33,Copenhagen Islands Brygge,1,2025-09-05,2025-09-08,3,108.75,326.25,3,OTA
1098,255,Paris Gare De Lyon,1,2025-06-02,2025-06-03,1,128.17,128.17,,OTA
1099,129,boston north station,3,2025-07-24,2025-07-30,6,233.75,1402.5,4,Direct
1100,24,new york bowery,3,2026-01-01,2026-01-05,4,210.36,841.44,2,Direct
1101,71,London  Bankside,2,2026-02-25,2026-03-04,7,151.07,1057.49,4,OTA
1102,378,Paris Gare de Lyon,2,2025-08-12,2025-08-15,3,139.36,418.08,2,Corporate
1103,48,Seattle South Lake Union,3,2025-08-31,2025-09-05,5,230.99,1154.95,3,OTA
1104,337,Boston North Station,1,2026-05-17,2026-05-24,7,132.79,929.53,4,OTA
1105,219,Boston North Station,3,2026-01-01,2026-01-08,7,222.71,1558.97,4,OTA
1106,89,Boston North Station,2,2025-08-28,2025-09-03,6,135.07,810.42,3,Direct
1107,317,Seattle South Lake Union,2,2025-02-02,2025-02-03,1,165.36,165.36,5,Direct
1108,243,London Bankside,4,2025-01-08,2025-01-10,2,105.76,211.52,2,OTA
1109,56,paris gare de lyon,4,2025-08-23,2025-08-29,6,95.61,573.66,3,OTA
1110,81,rotterdam,2,2026-04-05,2026-04-09,4,171.62,686.48,4,OTA
1111,208,amsterdam amstel,3,2026-01-20,2026-01-27,7,240.2,1681.4,4,OTA
1112,359, New York Bowery,1,2026-05-06,2026-05-10,4,123.42,493.68,,OTA
1113,124,New York Bowery,1,2026-06-05,2026-06-12,7,136.66,956.62,3,OTA
1114,171,boston north station,2,2025-07-02,2025-07-03,1,172.37,172.37,3,Direct
1115,217,Seattle South Lake Union,1,2025-11-26,2025-11-30,4,110.15,440.6,,Direct
1116,43,Amsterdam Amstel,3,2025-06-18,2025-06-25,7,218.26,1527.82,3,Direct
1117,323,Rotterdam,1,2025-06-03,2025-06-06,3,127.41,382.23,3,Corporate
1118,76,London  Bankside,4,2025-10-22,2025-10-26,4,114.68,458.72,5,Direct
1119,260,Seattle South Lake Union,4,2026-04-24,2026-04-25,1,87.36,87.36,3,Corporate
1120,208,Boston North Station,4,2025-05-06,2025-05-08,2,115.81,231.62,4,Direct
1121,193,Paris Gare De Lyon,1,2025-02-10,2025-02-16,6,115.83,694.98,3,Corporate
1122,65,amsterdam amstel,1,2025-03-04,2025-03-07,3,138.57,415.71,5,Direct
1123,321, Amsterdam Amstel ,3,2025-07-01,2025-07-06,5,207.78,1038.9,3,OTA
1124,138,london bankside,2,2025-06-08,2025-06-14,6,163.83,982.98,5,OTA
1125,153,boston north station,2,2025-01-22,2025-01-24,2,167.16,334.32,3,Direct
1126,237,Boston North Station,1,2026-02-04,2026-02-07,3,125.64,376.92,4,Direct
1127,346, New York Bowery,3,2025-12-15,2025-12-20,5,192.31,961.55,5,Direct
1128,149,copenhagen islands brygge,1,2025-08-20,2025-08-26,6,108.63,651.78,3,Corporate
1129,313,paris gare de lyon,1,2025-12-15,2025-12-16,1,125.96,125.96,5,OTA
1130,270,Rotterdam,3,2025-11-19,2025-11-25,6,225.17,1351.02,4,OTA
1131,64,Seattle  South Lake Union,1,2025-07-23,2025-07-25,2,125.61,251.22,3,Corporate
1132,18,AMSTERDAM AMSTEL,1,2025-03-27,2025-04-03,7,120.11,840.77,4,Direct
1133,6,Copenhagen Islands Brygge,2,2025-08-02,2025-08-09,7,170.17,1191.19,4,Direct
1134,353,amsterdam amstel,4,2025-12-08,2025-12-12,4,104.4,417.6,4,Direct
1135,189,new york bowery,3,2025-05-18,2025-05-19,1,215.74,215.74,3,OTA
1136,119,Boston North Station,4,2026-06-27,2026-07-01,4,86.5,346.0,2,OTA
1137,123,Paris Gare de Lyon,4,2025-10-09,2025-10-12,3,88.42,265.26,5,Corporate
1138,188,Copenhagen Islands Brygge,1,2025-12-12,2025-12-14,2,115.34,230.68,5,Direct
1139,400,paris gare de lyon,1,2025-02-13,2025-02-15,2,100.51,201.02,4,OTA
1140,79,AMSTERDAM AMSTEL,4,2025-03-16,2025-03-19,3,93.59,280.77,3,Corporate
1141,224,Copenhagen Islands Brygge,1,2026-05-13,2026-05-19,6,116.61,699.66,4,OTA
1142,60,Boston North Station,2,2025-11-08,2025-11-07,-1,168.48,-168.48,3,OTA
1143,24,paris gare de lyon,2,2025-08-28,2025-09-03,6,165.35,992.1,4,Direct
1144,290, Amsterdam Amstel ,1,2025-10-24,2025-10-27,3,138.86,416.58,5,OTA
1145,393,copenhagen islands brygge,4,2025-10-31,2025-11-07,7,108.48,759.36,5,OTA
1146,197,ROTTERDAM ,2,2025-05-31,2025-06-03,3,141.47,424.41,5,OTA
1147,95,New York Bowery,2,2025-10-29,2025-11-05,7,178.98,1252.86,3,Direct
1148,80,AMSTERDAM AMSTEL,4,2025-05-01,2025-05-05,4,122.45,489.8,5,OTA
1149,311, New York Bowery,2,2025-11-30,2025-12-06,6,175.58,1053.48,3,OTA
1150,177,Boston North Station,4,2025-05-01,2025-05-03,2,107.02,214.04,5,OTA
1151,347,ROTTERDAM ,2,2026-03-21,2026-03-27,6,168.67,1012.02,2,Direct
1152,288,New York Bowery,4,2026-03-13,2026-03-14,1,111.56,111.56,3,Corporate
1153,99,london bankside,3,2026-02-13,2026-02-18,5,214.52,1072.6,3,Direct
1154,386,paris gare de lyon,2,2025-01-02,2025-01-03,1,153.67,153.67,2,Direct
1155,39,Copenhagen Islands Brygge,1,2025-07-17,2025-07-24,7,134.01,938.07,,Direct
1156,42, Amsterdam Amstel ,3,2025-03-16,2025-03-23,7,174.21,1219.47,4,OTA
1157,211,Seattle  South Lake Union,2,2025-02-21,2025-02-27,6,160.55,963.3,5,OTA
1158,366,Paris Gare de Lyon,4,2025-05-24,2025-05-30,6,118.29,709.74,4,OTA
1159,321,Seattle  South Lake Union,4,2026-01-29,2026-01-30,1,106.99,106.99,4,Corporate
1160,100,Boston North Station,2,2025-07-27,2025-07-31,4,177.21,708.84,4,OTA
1161,240,Copenhagen Islands Brygge,1,2026-04-21,2026-04-22,1,141.53,141.53,4,OTA
1161,240,Copenhagen Islands Brygge,1,2026-04-21,2026-04-22,1,141.53,141.53,4,OTA
1162,385,London Bankside,4,2025-09-01,2025-09-08,7,110.95,776.65,5,Corporate
1163,230,New York Bowery,1,2025-10-31,2025-11-03,3,100.24,300.72,,Direct
1164,221,Amsterdam Amstel,3,2025-10-19,2025-10-20,1,185.59,185.59,4,OTA
1165,380,paris gare de lyon,4,2026-06-10,2026-06-12,2,88.36,176.72,4,OTA
1166,322,Paris Gare de Lyon,2,2025-09-25,2025-09-30,5,148.44,742.2,4,Direct
1167,389,Seattle South Lake Union,4,2025-08-26,2025-09-02,7,94.74,663.18,3,Corporate
1168,294,Rotterdam,4,2025-01-24,2025-01-28,4,107.87,431.48,2,Direct
1169,255,AMSTERDAM AMSTEL,2,2026-02-19,2026-02-24,5,133.25,666.25,4,Direct
1170,88,London  Bankside,2,2025-08-18,2025-08-24,6,162.57,975.42,2,Corporate
1170,88,London  Bankside,2,2025-08-18,2025-08-24,6,162.57,975.42,2,Corporate
1171,230,ROTTERDAM ,1,2025-09-29,2025-10-03,4,130.04,520.16,4,OTA
1172,387,copenhagen islands brygge,1,2025-10-02,2025-10-04,2,124.65,249.3,3,OTA
1173,18, Amsterdam Amstel ,2,2026-03-20,2026-03-26,6,163.54,981.24,5,Corporate
1174,313,ROTTERDAM ,1,2025-03-28,2025-03-31,3,125.4,376.2,5,Direct
1175,279,Paris Gare de Lyon,4,2026-04-04,2026-04-08,4,105.99,423.96,,OTA
1176,315,Copenhagen Islands Brygge,1,2026-04-18,2026-04-22,4,119.57,478.28,2,OTA
1177,265,paris gare de lyon,2,2026-05-21,2026-05-27,6,160.87,965.22,,OTA
1178,27,new york bowery,3,2025-01-31,2025-02-06,6,197.34,1184.04,2,Corporate
1179,345,Amsterdam Amstel,1,2025-06-21,2025-06-24,3,105.77,317.31,4,OTA
1180,304,copenhagen islands brygge,4,2025-07-20,2025-07-22,2,116.48,232.96,3,OTA
1181,114,boston north station,2,2025-04-16,2025-04-19,3,139.6,418.8,4,Corporate
1182,176,Seattle South Lake Union,4,2025-06-21,2025-06-26,5,121.45,607.25,3,OTA
